epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,18,2830,157.222222222,1.19404691656
2,19,2970,156.315789474,1.13562642654
3,18,2680,148.888888889,1.00611109586
4,17,2235,131.470588235,0.920684442986
5,16,4160,260.0,0.920385973444
6,13,3805,292.692307692,0.919154635789
7,16,4570,285.625,0.937862115176
8,13,3810,293.076923077,0.891220338298
9,15,3825,255.0,0.794741520481
10,15,3295,219.666666667,0.890628126729
11,14,4870,347.857142857,0.968873660266
12,14,4345,310.357142857,0.914470925163
13,16,4310,269.375,1.01561865454
14,18,5030,279.444444444,1.04525404592
15,16,6075,379.6875,1.01540871265
16,15,5510,367.333333333,1.05218089462
17,17,3475,204.411764706,0.882976562968
18,17,5775,339.705882353,1.02340810965
19,16,6090,380.625,0.995507980529
20,16,4155,259.6875,1.04822069047
21,13,5805,446.538461538,0.952039432637
22,16,5335,333.4375,0.94876834983
23,15,5695,379.666666667,1.04952009508
24,17,4210,247.647058824,0.999077280909
25,13,5250,403.846153846,1.00442397249
26,16,4490,280.625,1.01748638432
27,16,5805,362.8125,1.04021571115
28,16,5155,322.1875,1.01095052109
29,15,6090,406.0,0.983097102009
30,17,5315,312.647058824,0.968731567292
31,16,4745,296.5625,1.05173711709
32,17,5005,294.411764706,1.0963211773
33,16,5650,353.125,1.05178800534
34,14,4355,311.071428571,1.00876966067
35,14,5385,384.642857143,1.05546144914
36,13,6100,469.230769231,1.01388602359
37,16,4940,308.75,0.998980221674
38,16,5445,340.3125,1.06865048135
39,16,5455,340.9375,1.04660021484
40,16,5770,360.625,1.11697385073
41,15,5275,351.666666667,1.10178353371
42,14,6110,436.428571429,1.08233622015
43,15,4675,311.666666667,1.06341809131
44,15,5300,353.333333333,1.12755748048
45,16,4460,278.75,1.12234047372
46,14,5320,380.0,1.02157856049
47,15,4840,322.666666667,1.02685576972
48,14,5920,422.857142857,1.04711716535
49,15,4765,317.666666667,1.04119192127
50,16,4840,302.5,1.03564131254
51,15,5640,376.0,1.10695993302
52,17,4820,283.529411765,1.06062092837
53,18,5430,301.666666667,1.08926700405
54,16,5455,340.9375,1.07696963824
55,13,5440,418.461538462,1.1550506804
56,15,4885,325.666666667,1.05499633125
57,14,5105,364.642857143,1.10153616682
58,16,5720,357.5,1.14958296251
59,16,4590,286.875,1.10819131547
60,15,5625,375.0,1.11807667646
61,18,5430,301.666666667,1.10620610775
62,17,4595,270.294117647,1.15506378326
63,12,5715,476.25,1.0617737686
64,18,5090,282.777777778,1.08545290573
65,17,5200,305.882352941,1.11187369291
66,15,5490,366.0,1.07648130767
67,16,4735,295.9375,1.10669222307
68,17,5840,343.529411765,1.18000519284
69,21,5295,252.142857143,1.1028243449
70,15,5370,358.0,1.10911272049
71,17,5315,312.647058824,1.20015163523
72,16,4970,310.625,1.18716676575
73,17,5685,334.411764706,1.11767507767
74,15,5745,383.0,1.13720661637
75,16,4750,296.875,1.12066763342
76,14,6630,473.571428571,1.1279116633
77,15,5815,387.666666667,1.13430356909
78,16,5390,336.875,1.13579004822
79,16,4970,310.625,1.2473385816
80,15,5745,383.0,1.16260341858
81,16,6525,407.8125,1.15963696389
82,15,5420,361.333333333,1.1645277217
83,16,5555,347.1875,1.16237470619
84,16,6070,379.375,1.14042156043
85,16,6840,427.5,1.13897872703
86,16,6100,381.25,1.15480244435
87,14,6120,437.142857143,1.18907007753
88,17,5210,306.470588235,1.12756135528
89,16,6340,396.25,1.14178437307
90,18,5630,312.777777778,1.1005274067
91,15,6030,402.0,1.1179206022
92,13,5865,451.153846154,1.1128474571
93,18,5575,309.722222222,1.12733624366
94,14,6080,434.285714286,1.17372902912
95,13,5715,439.615384615,1.11630914062
96,16,6770,423.125,1.11421727943
97,17,5640,331.764705882,1.16341974703
98,17,5935,349.117647059,1.14615297851
99,13,5705,438.846153846,1.09934904177
100,14,5650,403.571428571,1.09325720989
