epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,20,3380,169.0,1.37051743545
2,21,2650,126.19047619,1.15247870911
3,13,3370,259.230769231,1.19000956334
4,15,3555,237.0,1.23846323919
5,20,2735,136.75,1.19300372595
6,15,3175,211.666666667,1.06390020901
7,14,3235,231.071428571,1.05097456599
8,21,3145,149.761904762,0.958440223951
9,16,3335,208.4375,1.14187858589
10,13,3270,251.538461538,1.19918566179
11,17,3245,190.882352941,1.12470480029
12,14,3815,272.5,1.15018333329
13,14,3740,267.142857143,1.14614740517
14,18,3600,200.0,1.25993613979
15,17,3545,208.529411765,1.22291922128
16,13,5230,402.307692308,1.31287711598
17,16,3640,227.5,1.10680850213
18,18,4980,276.666666667,1.25286486086
19,16,3655,228.4375,1.057281019
20,17,5160,303.529411765,1.10731331823
21,18,3445,191.388888889,1.26800211698
22,15,4475,298.333333333,1.19466388624
23,16,4400,275.0,1.16901534474
24,18,2780,154.444444444,1.33065606657
25,17,3025,177.941176471,1.15850457696
26,15,3400,226.666666667,1.13736339318
27,16,4235,264.6875,1.28957878718
28,15,4440,296.0,1.26482322279
29,15,5025,335.0,1.20659695065
30,17,3965,233.235294118,1.28379769873
31,17,4755,279.705882353,1.1921275858
32,14,4790,342.142857143,1.24330430733
33,16,5200,325.0,1.17738650175
34,15,4405,293.666666667,1.16488825401
35,18,4905,272.5,1.22899552066
36,16,3290,205.625,1.1628631426
37,15,4660,310.666666667,1.29464217165
38,15,4635,309.0,1.29254627895
39,14,4125,294.642857143,1.19584003581
40,14,4845,346.071428571,1.17949321447
41,15,4710,314.0,1.20007444648
42,15,4875,325.0,1.30126530923
43,14,4695,335.357142857,1.37036237432
44,15,5250,350.0,1.37188128551
45,18,4240,235.555555556,1.33735431416
46,14,4535,323.928571429,1.26008516083
47,14,4650,332.142857143,1.39930546757
48,16,4540,283.75,1.38449862225
49,19,5055,266.052631579,1.39069543654
50,17,4395,258.529411765,1.29914110309
51,15,4200,280.0,1.43186238399
52,14,4480,320.0,1.36397940923
53,15,5535,369.0,1.30954098701
54,15,4680,312.0,1.23286683025
55,15,4565,304.333333333,1.39286430068
56,16,3620,226.25,1.30854734382
57,14,4980,355.714285714,1.30713809168
58,16,5330,333.125,1.36019801337
59,13,5470,420.769230769,1.29525226682
60,15,5345,356.333333333,1.36398411293
61,18,4410,245.0,1.30002299899
62,18,5710,317.222222222,1.20819810327
63,14,4955,353.928571429,1.40804393331
64,17,5025,295.588235294,1.23855158163
65,15,5580,372.0,1.26942603346
66,15,5765,384.333333333,1.19834274853
67,19,5530,291.052631579,1.35636475766
68,16,5370,335.625,1.28132220991
69,15,5780,385.333333333,1.28281516472
70,16,4940,308.75,1.20464189501
71,15,5455,363.666666667,1.23396540748
72,14,5140,367.142857143,1.34668223526
73,14,5775,412.5,1.26627512472
74,15,6015,401.0,1.17928629853
75,15,4910,327.333333333,1.35097954961
76,13,6115,470.384615385,1.16144097885
77,17,5035,296.176470588,1.19324985264
78,15,5160,344.0,1.20838642651
79,14,5975,426.785714286,1.16626382774
80,15,5875,391.666666667,1.35535648139
81,16,5640,352.5,1.21595208624
82,15,6050,403.333333333,1.17584952328
83,14,6055,432.5,1.24961316159
84,14,5630,402.142857143,1.29101773435
85,15,5730,382.0,1.23945229242
86,13,6265,481.923076923,1.15360217342
87,15,5400,360.0,1.21257910062
88,15,5155,343.666666667,1.22353387749
89,19,4185,220.263157895,1.22172887038
90,13,6295,484.230769231,1.19730664099
91,14,5575,398.214285714,1.27900470749
92,16,6075,379.6875,1.25904949201
93,16,5675,354.6875,1.25268915724
94,14,5410,386.428571429,1.30665436871
95,14,5700,407.142857143,1.29204067387
96,17,4610,271.176470588,1.20599338716
97,16,5210,325.625,1.22962635409
98,13,5915,455.0,1.32033986593
99,16,5220,326.25,1.1237397274
100,13,4480,344.615384615,1.2711469852
