epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,18,1960,108.888888889,1.27904506348
2,14,3695,263.928571429,1.07237168457
3,19,3265,171.842105263,1.12613384316
4,17,3955,232.647058824,1.17076938411
5,16,3155,197.1875,1.03760428369
6,17,2540,149.411764706,1.01933556087
7,15,2965,197.666666667,1.10487155451
8,17,2800,164.705882353,1.06526212251
9,15,3525,235.0,1.08561203342
10,14,3340,238.571428571,1.14442983868
11,16,3165,197.8125,1.10426259406
12,16,3160,197.5,1.29387159886
13,15,3140,209.333333333,1.05713691313
14,17,4255,250.294117647,0.99014896648
15,14,2945,210.357142857,1.18108161964
16,15,3565,237.666666667,1.15766220804
17,18,3820,212.222222222,1.24725523787
18,14,2910,207.857142857,1.08233744549
19,18,3535,196.388888889,1.36809797155
20,15,3430,228.666666667,1.09482334025
21,14,3720,265.714285714,1.28772008574
22,16,3325,207.8125,1.24745713776
23,15,4685,312.333333333,1.30852215804
24,20,3010,150.5,1.15311229352
25,19,3250,171.052631579,1.06440974116
26,14,3850,275.0,1.10734718548
27,16,3950,246.875,1.16643943889
28,19,3850,202.631578947,1.20074824369
29,14,3650,260.714285714,1.19337298814
30,18,3990,221.666666667,1.2902302406
31,16,3820,238.75,1.50679190503
32,15,4355,290.333333333,1.13964216558
33,18,5070,281.666666667,1.22540176408
34,17,4575,269.117647059,1.16108412653
35,12,5410,450.833333333,1.2768792088
36,19,3340,175.789473684,1.27645039318
37,15,3415,227.666666667,1.19092415718
38,18,4140,230.0,1.21785836753
39,17,4090,240.588235294,1.16798317356
40,18,4270,237.222222222,1.22986262154
41,18,4085,226.944444444,1.37187747385
42,15,4700,313.333333333,1.22457546176
43,15,5335,355.666666667,1.11279416252
44,18,4305,239.166666667,1.18172974754
45,16,3655,228.4375,1.13607335025
46,20,4055,202.75,1.21607476434
47,14,5650,403.571428571,1.2818935807
48,15,4535,302.333333333,1.2018259084
49,15,5370,358.0,1.21155481089
50,15,5090,339.333333333,1.21646415381
51,15,4735,315.666666667,1.23622235933
52,15,5775,385.0,1.34656825889
53,14,5060,361.428571429,1.20354138527
54,12,5055,421.25,1.24224202266
55,15,4115,274.333333333,1.06591256887
56,14,3460,247.142857143,1.24963039689
57,17,4925,289.705882353,1.33166796811
58,14,4570,326.428571429,1.31011574682
59,17,4490,264.117647059,1.28564111978
60,15,4990,332.666666667,1.26923764473
61,13,4585,352.692307692,1.25855049238
62,17,4565,268.529411765,1.2131084246
63,16,4490,280.625,1.14783413311
64,16,5070,316.875,1.2835636005
65,15,4750,316.666666667,1.23905226085
66,14,4960,354.285714286,1.26414343907
67,15,5690,379.333333333,1.14534955893
68,12,3785,315.416666667,1.23191367274
69,15,5365,357.666666667,1.31040533917
70,13,4255,327.307692308,1.20753948513
71,12,4740,395.0,1.20318843829
72,15,5245,349.666666667,1.24227707841
73,16,5480,342.5,1.2533540326
74,15,4810,320.666666667,1.15541375147
75,14,5415,386.785714286,1.13116637202
76,15,5115,341.0,1.26263646986
77,13,5390,414.615384615,1.13171356807
78,15,5065,337.666666667,1.16614770176
79,13,5275,405.769230769,1.22398206785
80,17,4980,292.941176471,1.29283192081
81,13,4225,325.0,1.24953682808
82,12,6015,501.25,1.2565417303
83,15,4595,306.333333333,1.13810722223
84,16,4305,269.0625,1.15812467039
85,15,5385,359.0,1.26889554242
86,17,4880,287.058823529,1.23202486195
87,12,5370,447.5,1.19905583786
88,16,4665,291.5625,1.18338722641
89,15,5360,357.333333333,1.32486722551
90,15,5590,372.666666667,1.1918445652
91,14,4920,351.428571429,1.192446163
92,13,4565,351.153846154,1.4108506377
93,14,4495,321.071428571,1.2786225174
94,17,3985,234.411764706,1.25019908724
95,12,5030,419.166666667,1.26477598947
96,16,4620,288.75,1.18145205252
97,14,4905,350.357142857,1.24907589484
98,18,5155,286.388888889,1.29295511806
99,14,5015,358.214285714,1.32288508782
100,15,4470,298.0,1.33843660876
