epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,17,3320,195.294117647,1.31473517836
2,16,4105,256.5625,0.967798334816
3,15,3585,239.0,0.970995732909
4,17,3405,200.294117647,1.03166212015
5,16,3270,204.375,1.01805608544
6,13,2080,160.0,0.949236416342
7,19,3995,210.263157895,0.984251257367
8,14,4700,335.714285714,0.958577478798
9,15,4120,274.666666667,0.967669481309
10,14,4220,301.428571429,1.04976549016
11,16,3385,211.5625,0.939166428782
12,17,3410,200.588235294,0.896608517533
13,15,4620,308.0,0.924626241755
14,16,4500,281.25,0.925536951162
15,13,5020,386.153846154,0.998530449755
16,18,3780,210.0,0.927734979736
17,13,4785,368.076923077,0.898528184425
18,14,4980,355.714285714,0.981608486846
19,14,5555,396.785714286,0.918971920451
20,17,4410,259.411764706,1.01005729875
21,19,4820,253.684210526,0.991794408411
22,14,5120,365.714285714,1.05645355768
23,17,4915,289.117647059,0.996135416012
24,14,4115,293.928571429,0.937075173045
25,21,4470,212.857142857,0.996296565766
26,17,4950,291.176470588,0.997876349296
27,17,5600,329.411764706,1.05534033224
28,18,5135,285.277777778,1.07679365519
29,13,5575,428.846153846,1.071941748
30,15,4045,269.666666667,1.11433627325
31,18,4640,257.777777778,1.0606587192
32,16,4625,289.0625,1.02204859716
33,17,3880,228.235294118,1.11350006473
34,15,5325,355.0,1.05492325231
35,18,5215,289.722222222,1.17700219163
36,13,5405,415.769230769,1.27091658658
37,17,5510,324.117647059,1.13856654159
38,15,4460,297.333333333,1.1602549995
39,16,4560,285.0,1.18884857255
40,15,5415,361.0,1.11859161316
41,14,5410,386.428571429,1.18353722324
42,17,5350,314.705882353,1.18796363237
43,14,5495,392.5,1.09672862122
44,17,5175,304.411764706,1.17577093214
45,16,5490,343.125,1.19562930478
46,16,5030,314.375,1.14795232499
47,14,4825,344.642857143,1.12863131005
48,18,5010,278.333333333,1.20882575925
49,16,4830,301.875,1.18198797506
50,14,5435,388.214285714,1.07031119803
51,17,5400,317.647058824,1.13494704897
52,16,5475,342.1875,1.27224864451
53,17,5095,299.705882353,1.16882603018
54,18,5680,315.555555556,1.21403989203
55,17,5710,335.882352941,1.10149816556
56,15,5745,383.0,1.20444283793
57,13,5030,386.923076923,1.13617863634
58,15,5525,368.333333333,1.05452593966
59,15,4185,279.0,1.11768842209
60,16,5940,371.25,1.18610621983
61,16,5990,374.375,1.11812799649
62,15,6020,401.333333333,1.11509843136
63,15,6180,412.0,1.11116064576
64,14,5660,404.285714286,1.13140897384
65,15,6055,403.666666667,1.15939947282
66,15,5565,371.0,1.18488719268
67,16,5570,348.125,1.08826462626
68,16,6630,414.375,1.14165784795
69,18,6020,334.444444444,1.17810861918
70,15,6410,427.333333333,1.10499537392
71,16,5150,321.875,1.05429190136
72,18,5260,292.222222222,1.13887307472
73,16,5760,360.0,1.10857366944
74,16,5420,338.75,1.08328231169
75,15,5810,387.333333333,1.17875001917
76,18,5095,283.055555556,1.06861385158
77,16,5505,344.0625,1.08502806252
78,15,6420,428.0,1.08550426311
79,16,6065,379.0625,1.19390337155
80,15,5695,379.666666667,1.07542794502
81,15,5050,336.666666667,1.08022514649
82,17,5455,320.882352941,1.10121634088
83,16,6100,381.25,1.22481495875
84,18,4595,255.277777778,1.20726728284
85,16,6300,393.75,1.1281506917
86,13,5455,419.615384615,1.1023406825
87,14,6545,467.5,1.16292167571
88,15,5950,396.666666667,1.14492993861
89,17,5490,322.941176471,1.11873356925
90,13,5530,425.384615385,1.21984344633
91,16,6200,387.5,1.1520164954
92,17,5155,303.235294118,1.15433717194
93,14,5400,385.714285714,1.16679106243
94,14,5640,402.857142857,1.139397386
95,13,5935,456.538461538,1.14493915671
96,14,6355,453.928571429,1.18793048494
97,14,5995,428.214285714,1.10968074385
98,15,6060,404.0,1.12890284543
99,15,5900,393.333333333,1.18049000318
100,15,6590,439.333333333,1.09016102362
