epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,13,1460,112.307692308,3.61625591561
2,12,1140,95.0,2.37443414699
3,13,1340,103.076923077,1.95822502643
4,16,1730,108.125,1.50863144819
5,4,330,82.5,1.33941230396
6,9,1815,201.666666667,1.21810075834
7,10,2300,230.0,1.2191575251
8,11,1660,150.909090909,1.16631718306
9,14,2040,145.714285714,1.08294609937
10,1,40,40.0,1.07473822952
11,10,1355,135.5,0.959078954505
12,2,755,377.5,1.0052578975
13,15,1405,93.6666666667,1.15465058378
14,13,2190,168.461538462,1.11857840416
15,8,1250,156.25,1.09409520717
16,15,1910,127.333333333,0.969805204878
17,12,1970,164.166666667,1.08756558314
18,17,1820,107.058823529,1.13818152467
19,10,1495,149.5,0.983925843267
20,4,570,142.5,1.01846392128
21,11,2165,196.818181818,0.93468753852
22,10,2055,205.5,0.964875538768
23,9,1785,198.333333333,1.09132083837
24,1,70,70.0,1.01640515323
25,6,1290,215.0,0.998180095199
26,15,1540,102.666666667,0.946348473364
27,14,2065,147.5,0.998345451364
28,14,1850,132.142857143,0.892409968348
29,12,1900,158.333333333,0.894953401843
30,6,2210,368.333333333,0.965307484586
31,9,2075,230.555555556,0.988947244901
32,1,70,70.0,1.02504180534
33,12,1760,146.666666667,0.883933768366
34,12,1885,157.083333333,0.916389739783
35,4,1015,253.75,0.825155258775
36,9,770,85.5555555556,0.968654152546
37,11,2220,201.818181818,0.926524169045
38,1,120,120.0,0.99070268644
39,4,1855,463.75,0.947952439124
40,2,240,120.0,0.895404829094
41,11,2065,187.727272727,0.890287883235
42,7,2290,327.142857143,0.879626280535
43,2,210,105.0,0.907433459572
44,6,1230,205.0,0.822403317969
45,13,1840,141.538461538,0.853468647534
46,1,120,120.0,0.835974149071
47,13,2695,207.307692308,0.822469635755
48,17,1370,80.5882352941,0.931957117505
49,12,1965,163.75,0.8823446678
50,8,1510,188.75,0.827997824792
51,15,2025,135.0,0.856103118286
52,16,2130,133.125,0.83627007369
53,7,1125,160.714285714,0.802716351375
54,15,2075,138.333333333,0.792759397887
55,11,1225,111.363636364,0.819148431998
56,16,2020,126.25,0.843315715548
57,14,2630,187.857142857,0.776204171283
58,13,1980,152.307692308,0.858231337294
59,1,50,50.0,0.849682254419
60,14,2225,158.928571429,0.828683640342
61,15,2405,160.333333333,0.793185179625
62,22,2115,96.1363636364,0.802287490796
63,13,1945,149.615384615,0.80497924298
64,10,2035,203.5,0.795047961334
65,10,1695,169.5,0.885066169724
66,15,1710,114.0,0.8114226087
67,11,1990,180.909090909,0.757634142013
68,12,1775,147.916666667,0.845898956349
69,8,945,118.125,0.838241287377
70,11,1665,151.363636364,0.796467700666
71,14,2655,189.642857143,0.81185486095
72,13,2400,184.615384615,0.818227613652
73,15,2785,185.666666667,0.810139564276
74,2,715,357.5,0.76049194009
75,1,150,150.0,0.873259869963
76,13,1930,148.461538462,0.952954234267
77,16,2230,139.375,0.78584055692
78,7,1045,149.285714286,0.816748274444
79,13,2530,194.615384615,0.926231769705
80,13,2465,189.615384615,0.831935558049
81,7,1680,240.0,0.943695415379
82,15,2415,161.0,0.829445878686
83,14,1755,125.357142857,0.786191106141
84,7,1165,166.428571429,0.767050200468
85,4,475,118.75,0.782254685648
86,13,2165,166.538461538,0.803116814857
87,3,480,160.0,0.825373610584
88,13,3205,246.538461538,0.802473573703
89,5,1315,263.0,0.789368218379
90,16,1680,105.0,0.773299275544
91,12,3230,269.166666667,0.809108561622
92,10,2335,233.5,0.818334368737
93,3,395,131.666666667,0.77747873066
94,12,2170,180.833333333,0.828309162268
95,9,2625,291.666666667,0.794465477783
96,20,2185,109.25,0.811769937044
97,11,2345,213.181818182,0.795474684387
98,9,2095,232.777777778,0.739177457215
99,11,1630,148.181818182,0.795002173735
100,12,2105,175.416666667,0.755056665167
