mean_loss,epsilon
0.147280335426,0.9997138
0.110015362501,0.9993871
0.0993975251913,0.9990118
0.106573909521,0.9986635
0.116531409323,0.9982702
0.106547422707,0.9978994
0.105682879686,0.9975673
0.102727733552,0.9971677
0.0999698787928,0.9968428
0.104486778378,0.9964675
0.101318597794,0.9960274
0.102510586381,0.9956872
0.103673644364,0.9953119
0.107018597424,0.9949366
0.109552554786,0.9945703
0.107021942735,0.9942058
0.112279511988,0.9938215
0.108722425997,0.993493
0.111977763474,0.9931591
0.112528391182,0.9928297
0.112912811339,0.9924688
0.114537790418,0.9920755
0.11226207763,0.9917425
0.112739138305,0.9913717
0.114940479398,0.9910819
0.115731738508,0.9906634
0.110809773207,0.9903079
0.108353212476,0.9900109
0.111375883222,0.9896644
0.109430648386,0.9893494
0.117126569152,0.9889651
0.112495370209,0.988624
0.111624643207,0.9882667
0.114230491221,0.9878869
0.115788191557,0.9876061
0.113937340677,0.9872371
0.113142907619,0.9868906
0.120924770832,0.9865612
0.117165975273,0.9862597
0.118029013276,0.985915
0.117265187204,0.9855946
0.118262074888,0.9852517
0.118179097772,0.9848944
0.121468566358,0.984534400001
0.119083285332,0.984159100001
0.118183635175,0.983792800001
0.120400443673,0.983393200001
0.122028186917,0.983022400001
0.115837961435,0.982656100001
0.112700387836,0.982315900001
0.114298030734,0.981973900001
0.11482129246,0.981692200001
0.11764343828,0.981288100001
0.115716941655,0.980963200001
0.114949196577,0.980607700001
0.118347026408,0.980241400001
0.116536542773,0.979861600001
0.113830119371,0.979525000001
0.120664030313,0.979196500001
0.113722033799,0.978867100001
0.116639651358,0.978520600001
0.115941293538,0.978097600001
0.115633308887,0.977829400001
0.116853535175,0.977454100001
0.112344272435,0.977050900001
0.112020485103,0.976666600001
0.116622589529,0.976348900001
0.114827878773,0.975972700001
0.116611525416,0.975540700001
0.116872467101,0.975072700001
0.122112832963,0.974797300001
0.120523966849,0.974417500001
0.119169786572,0.974043100001
0.115255564451,0.973663300001
0.116292312741,0.973341100001
0.11819896847,0.973008100001
0.121114909649,0.972662500001
0.119843930006,0.972362800001
0.120311334729,0.971996500001
0.121547736228,0.971625700001
0.118841640651,0.971281900001
0.120766252279,0.970906600001
0.120619215071,0.970501600001
0.116561338305,0.970102000001
0.117797754705,0.969744700001
0.118775747716,0.969369400001
0.118012674153,0.969003100001
0.12111119926,0.968549500001
0.118854090571,0.968221000001
0.117552600801,0.967793500001
0.120262384415,0.967413700001
0.125363856554,0.967033900001
0.115219078958,0.966645100001
0.116592220962,0.966313900001
0.11907158792,0.965909800001
0.120399542153,0.964818100001
0.118932336569,0.964524700001
0.120926856995,0.964171000001
0.120026126504,0.963609400001
0.111473187804,0.963271900001
0.118279464543,0.962928100001
0.116356767714,0.962557300001
0.112652078271,0.962138800001
0.115313366055,0.961787800001
0.119040079415,0.961435900001
0.117608390749,0.961065100001
0.116984166205,0.960678100001
0.12202424556,0.960316300001
0.117799788713,0.959954500001
0.116889461875,0.959611600001
0.119120910764,0.959270500001
0.120351187885,0.958645000001
0.121509350836,0.958319200001
0.11721457541,0.957952900001
0.118590079248,0.957578500001
0.120515458286,0.957198700001
0.12054283917,0.956422000001
0.120266757905,0.956051200001
0.124415278435,0.955783000001
0.119386613369,0.955407700001
0.118850491941,0.955203400001
0.119764648378,0.954917200001
0.119574300945,0.954506800001
0.122403167188,0.954172000002
0.119067139924,0.953746300002
0.118730470538,0.953362000002
0.11609095335,0.952973200002
0.116212524474,0.952568200002
0.1192298159,0.952242400002
0.116896025836,0.951823900002
0.117179274559,0.951370300002
0.118746809661,0.951096700002
0.12142007798,0.950634100002
0.11801277101,0.950258800002
0.119692675769,0.949922200002
0.121090658009,0.949579300002
0.120383992791,0.949276900002
0.118002399802,0.948906100002
0.116630993783,0.948623500002
0.11551463604,0.948291400002
0.117841631174,0.947906200002
0.118764862418,0.947621800002
0.119897395372,0.947260000002
0.119047373533,0.946909000002
0.119714908302,0.946486000002
0.124741390347,0.946085500002
0.11770542711,0.945753400002
0.117755994201,0.945401500002
0.115393571556,0.945064900002
0.118068486452,0.944786800002
0.119379416108,0.944401600002
0.118892528117,0.944069500002
0.12171652168,0.943723900002
0.117951355875,0.943439500002
0.117886573076,0.943114600002
0.114775575697,0.942775300002
0.115579642355,0.942413500002
0.118527032435,0.942060700002
0.12032045424,0.941680900002
0.12225690484,0.941324500002
0.120450794697,0.940992400002
0.117278210819,0.940612600002
0.123614750803,0.940237300002
0.118338234723,0.939873700002
0.126049563289,0.939494800002
0.118921495974,0.939067300002
0.119336716831,0.938745100002
0.11989556998,0.938332000002
0.118373796344,0.937952200002
0.119484081864,0.937552600002
0.117605730891,0.937181800002
0.121158465743,0.936840700002
0.116352915764,0.936460900002
0.117574550211,0.936085600002
0.122982829809,0.935658100002
0.122075378895,0.935287300002
0.114811077714,0.934930000002
0.116633370519,0.934600600002
0.113926999271,0.934220800002
0.117075711489,0.933876100002
0.122133262455,0.933484600002
0.120696172118,0.933146200002
0.117745488882,0.932784400002
0.118967689574,0.932428000002
0.116387553513,0.932090500002
0.118477188051,0.931787200002
0.11354765296,0.931438000002
0.117396138608,0.931085200002
0.116778723896,0.930747700002
0.118426859379,0.930385900002
0.118979550898,0.930006100002
0.117126882076,0.929678500002
0.117667861283,0.929106100002
0.119394369423,0.928772200002
0.116036951542,0.928361800002
0.117054075003,0.927990100002
0.116920642555,0.927601300002
0.119923882186,0.927235000002
0.115794718266,0.926855200002
0.116504631937,0.926382700002
0.12238394469,0.926076700002
0.115567713976,0.925701400002
0.113947607577,0.925425100002
0.112814120948,0.925045300002
0.115420661867,0.924674500002
0.117741405964,0.924308200002
0.1113602072,0.923878900003
0.115815259516,0.923557600003
0.113528072834,0.923220100003
0.115163721144,0.922862800003
0.110571354628,0.922487500003
0.117565713823,0.922104100003
0.115984886885,0.921726100003
0.115675546229,0.921319300003
0.115008637309,0.920918800003
0.111328274012,0.920593900003
0.112243898213,0.920218600003
0.118000343442,0.919874800003
0.115616068244,0.919481500003
0.116923302412,0.919093600003
0.113571114838,0.918753400003
0.114244244993,0.918347500003
0.114713944495,0.917888500003
0.110883370042,0.917545600003
0.117004394531,0.917209000003
0.115993484855,0.916829200003
0.114786818624,0.916318000003
0.118045762181,0.915953500003
0.115011148155,0.915600700003
0.115837424994,0.915339700003
0.114201426506,0.914788900003
0.114702560008,0.914422600003
0.117163412273,0.914108500003
0.11965714395,0.913737700003
0.115429483354,0.913315600003
0.117085404694,0.912992500003
0.115131236613,0.912421900003
0.121033124626,0.912009700003
0.113890625536,0.911625400003
0.115177616477,0.911224900003
0.115365460515,0.910767700003
0.118696562946,0.910392400003
0.114965744317,0.910313200003
0.114833556116,0.909968500003
0.118782378733,0.909588700003
0.115183025599,0.909260200003
0.111413888633,0.908849800003
0.113835155964,0.908483500003
0.117337986827,0.908177500003
0.115688830614,0.907858900003
0.11438497901,0.907497100003
0.117004722357,0.907121800003
0.119348987937,0.906751000003
0.1171573475,0.906448600003
0.115177236497,0.906121000003
0.11266990751,0.905775400003
0.113371096551,0.905417200003
0.115573316813,0.905055400003
0.11802534014,0.904698100003
0.112016305327,0.904313800003
0.115521840751,0.903834100003
0.112456016243,0.903467800003
0.115934789181,0.903156400003
0.117694988847,0.902841400003
0.112573482096,0.902484100003
0.118145145476,0.902148400003
0.119624756277,0.901696600003
0.112963482738,0.901089100003
0.117660008371,0.900749800003
0.118603728712,0.900389800003
0.118147023022,0.900028000003
0.113931387663,0.899672500003
0.116336025298,0.899066800003
0.113555632532,0.898696000003
0.111396737397,0.898313500003
0.114540360868,0.897933700003
0.114705488086,0.897567400003
0.110593825579,0.897230800003
0.115805402398,0.896904100003
0.115561917424,0.896572900003
0.115462809801,0.896232700003
0.113416083157,0.895886200003
0.115487933159,0.895336300003
0.111710906029,0.894965500003
0.109135448933,0.894603700003
0.111743532121,0.894246400003
0.117688424885,0.893894500003
0.1127409935,0.893623600004
0.113459788263,0.893289700004
0.111092992127,0.892905400004
0.111842885613,0.892525600004
0.10936100781,0.892168300004
0.111983254552,0.891734500004
0.112968310714,0.891372700004
0.114339016378,0.890923600004
0.109447166324,0.890543800004
0.114441767335,0.890181100004
0.113491542637,0.889775200004
0.114613935351,0.889446700004
0.116746127605,0.889119100004
0.116137191653,0.888852700004
0.113745957613,0.888542200004
0.114002615213,0.888175900004
0.116350986063,0.887883400004
0.115451231599,0.887499100004
0.112326920033,0.887132800004
0.113651871681,0.886862800004
0.116007938981,0.886587400004
0.110802963376,0.886203100004
0.111059635878,0.885836800004
0.116663984954,0.885555100004
0.114291831851,0.885200500004
0.116236679256,0.884782900004
0.117615960538,0.884381500004
0.113139152527,0.884053000004
0.115239940584,0.883719100004
0.113971322775,0.883312300004
0.116252444685,0.882933400004
0.118252001703,0.882575200004
0.116778895259,0.882305200004
0.114756293595,0.881969500004
0.114209860563,0.881577100004
0.112130895257,0.881289100004
0.110785789788,0.880885000004
0.11424908787,0.880559200004
0.113761134446,0.880246000004
0.111333563924,0.879866200004
0.112954720855,0.879554800004
0.111904539168,0.879217300004
0.107947222888,0.878896000004
0.11198553443,0.878509900004
0.113692983985,0.878099500004
0.109571106732,0.877724200004
0.112012550235,0.877344400004
0.113106898963,0.877030300004
0.111470654607,0.876622600004
0.111434698105,0.876189700004
