epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,5,685,137.0,1.93829029832
2,12,1605,133.75,1.58489486917
3,13,1875,144.230769231,1.33548391544
4,11,1525,138.636363636,1.36354180288
5,2,150,75.0,1.14210870028
6,19,2010,105.789473684,0.954938705321
7,10,1805,180.5,0.876326457355
8,9,2060,228.888888889,0.923499049628
9,11,1235,112.272727273,0.894248347832
10,15,1915,127.666666667,0.936654607542
11,17,1925,113.235294118,0.791652886402
12,17,2310,135.882352941,0.861191042531
13,9,1920,213.333333333,0.846860984992
14,13,2035,156.538461538,0.789214698784
15,7,2070,295.714285714,0.819048148124
16,10,1410,141.0,0.796626820499
17,14,2230,159.285714286,0.816360872285
18,16,1870,116.875,0.805999071905
19,1,70,70.0,0.728882599082
20,15,2020,134.666666667,0.824756350731
21,1,120,120.0,0.786851615086
22,11,2180,198.181818182,0.803486932283
23,11,1825,165.909090909,0.795899221031
24,1,150,150.0,0.889542378383
25,15,2060,137.333333333,0.755627221828
26,7,975,139.285714286,0.76216823848
27,12,1990,165.833333333,0.825890196851
28,13,2135,164.230769231,0.733637990793
29,13,1030,79.2307692308,0.831255485509
30,12,2105,175.416666667,0.799650226561
31,14,2360,168.571428571,0.795534249749
32,14,1460,104.285714286,0.798068173118
33,16,1960,122.5,0.818981451588
34,12,2125,177.083333333,0.848047323739
35,1,70,70.0,0.806026553037
36,9,1880,208.888888889,0.845069445549
37,1,310,310.0,0.747202025643
38,9,1100,122.222222222,0.866735959183
39,17,1810,106.470588235,0.847694932101
40,16,2020,126.25,0.841457429547
41,1,70,70.0,0.883474479364
42,16,2515,157.1875,0.865209015887
43,1,70,70.0,0.841497636363
44,8,1945,243.125,0.777357180575
45,13,2495,191.923076923,0.770982685462
46,13,2210,170.0,0.798915759753
47,14,2350,167.857142857,0.855947507303
48,16,2215,138.4375,0.791508714566
49,13,2055,158.076923077,0.759373690942
50,11,2215,201.363636364,0.846576034101
51,1,220,220.0,0.788996756254
52,1,150,150.0,0.838416485367
53,3,565,188.333333333,0.821015895354
54,13,2400,184.615384615,0.763212773772
55,6,675,112.5,0.833279789854
56,1,70,70.0,0.872135070832
57,14,2370,169.285714286,0.802183982069
58,12,2135,177.916666667,0.839369933773
59,13,2000,153.846153846,0.790775866117
60,10,3000,300.0,0.759065554282
61,7,2355,336.428571429,0.717547052568
62,11,2340,212.727272727,0.806258545239
63,13,2415,185.769230769,0.792231341759
64,15,3360,224.0,0.856320296926
65,13,2870,220.769230769,0.826828896254
66,15,2285,152.333333333,0.773050072202
67,17,2420,142.352941176,0.850542608341
68,9,2495,277.222222222,0.85969995087
69,16,2435,152.1875,0.707075087437
70,12,2055,171.25,0.768971085073
71,12,3010,250.833333333,0.787905997438
72,20,2340,117.0,0.849820953598
73,12,2185,182.083333333,0.835379570881
74,9,1580,175.555555556,0.847515562698
75,1,250,250.0,0.803276622193
76,9,1950,216.666666667,0.80173084408
77,17,2590,152.352941176,0.796578305159
78,15,2290,152.666666667,0.766429331088
79,15,2445,163.0,0.809601868158
80,14,2360,168.571428571,0.791337967273
81,11,2455,223.181818182,0.825366189592
82,1,70,70.0,0.869704075716
83,6,1680,280.0,0.772359031746
84,15,2705,180.333333333,0.756544138072
85,18,2505,139.166666667,0.820744689284
86,12,3020,251.666666667,0.782511058608
87,5,1195,239.0,0.744434336144
88,1,70,70.0,0.746107905712
89,14,2505,178.928571429,0.794669998363
90,14,2600,185.714285714,0.793107300242
91,15,2560,170.666666667,0.801533937044
92,9,1910,212.222222222,0.806485489663
93,1,110,110.0,0.846008926369
94,11,2130,193.636363636,0.831244992958
95,1,150,150.0,0.780373585392
96,12,2210,184.166666667,0.73558240585
97,13,2560,196.923076923,0.688718678011
98,9,2340,260.0,0.754891529977
99,14,2565,183.214285714,0.755644755093
100,13,2490,191.538461538,0.842419207487
