epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,12,1725,143.75,3.69680965088
2,7,1330,190.0,2.72398155544
3,6,1070,178.333333333,2.1230535811
4,14,1935,138.214285714,1.91262224719
5,11,1495,135.909090909,1.67568866301
6,12,1580,131.666666667,1.47287647478
7,12,2445,203.75,1.34504965873
8,13,1995,153.461538462,1.27226116519
9,12,2270,189.166666667,1.23833850533
10,1,90,90.0,1.14883066678
11,11,1705,155.0,1.0439105697
12,1,70,70.0,1.07637783682
13,6,2440,406.666666667,0.997163548674
14,10,2040,204.0,1.01975935807
15,13,2190,168.461538462,0.920370395239
16,1,190,190.0,1.005703163
17,12,1570,130.833333333,1.00610362586
18,14,1995,142.5,0.975933475494
19,13,1730,133.076923077,1.00001499536
20,4,620,155.0,0.926773054395
21,16,2010,125.625,0.963574421881
22,12,1475,122.916666667,0.889881380834
23,16,1920,120.0,0.949151310883
24,1,70,70.0,0.84442330325
25,11,1370,124.545454545,0.923538454808
26,15,2030,135.333333333,0.907248888677
27,16,2075,129.6875,0.89644002134
28,12,1810,150.833333333,0.968033023523
29,2,90,45.0,0.976629866259
30,16,2170,135.625,0.845395168262
31,12,1255,104.583333333,0.921441289792
32,3,400,133.333333333,0.881426915852
33,11,1990,180.909090909,0.858178120786
34,1,140,140.0,0.918526045876
35,5,825,165.0,0.879172185278
36,12,1850,154.166666667,0.851587440493
37,13,2030,156.153846154,0.926311369771
38,10,1895,189.5,0.854007664453
39,16,2145,134.0625,0.827574806865
40,1,150,150.0,0.862305708453
41,8,950,118.75,0.839265738297
42,13,1715,131.923076923,0.854467646945
43,12,2375,197.916666667,0.803419183679
44,14,2115,151.071428571,0.916699536061
45,1,150,150.0,0.77745209178
46,7,1645,235.0,0.927595649548
47,10,1965,196.5,0.925040727546
48,14,2165,154.642857143,0.809994754307
49,17,1950,114.705882353,0.815222540246
50,9,2520,280.0,0.864832828445
51,14,2125,151.785714286,0.823796291882
52,2,335,167.5,0.798380916817
53,14,1715,122.5,0.822396788877
54,13,2360,181.538461538,0.870054483069
55,18,1690,93.8888888889,0.798648799891
56,9,2235,248.333333333,0.798389788298
57,16,2180,136.25,0.849492089581
58,4,675,168.75,0.757461078027
59,14,1770,126.428571429,0.810829356974
60,15,2320,154.666666667,0.923391612247
61,1,70,70.0,0.867825147389
62,16,2580,161.25,0.825527696116
63,12,2070,172.5,0.797023242181
64,17,2015,118.529411765,0.77122663619
65,14,2095,149.642857143,0.83101300871
66,1,70,70.0,0.79244160451
67,11,2450,222.727272727,0.828643381158
68,15,1925,128.333333333,0.777106512794
69,17,2300,135.294117647,0.826240905877
70,16,2365,147.8125,0.772758587683
71,1,70,70.0,0.827452533934
72,10,1535,153.5,0.782443597075
73,12,1960,163.333333333,0.820019351421
74,16,2230,139.375,0.753562616017
75,15,2190,146.0,0.803983287271
76,14,2185,156.071428571,0.780519238599
77,13,2545,195.769230769,0.759231817378
78,14,1995,142.5,0.844554299451
79,8,2505,313.125,0.75859638432
80,4,695,173.75,0.763611581922
81,15,2345,156.333333333,0.755818324815
82,16,2675,167.1875,0.789244486019
83,16,2490,155.625,0.814401495522
84,15,2300,153.333333333,0.773333246149
85,14,1885,134.642857143,0.81120796999
86,10,1410,141.0,0.813325022934
87,15,2400,160.0,0.848421510262
88,17,2625,154.411764706,0.769089422273
89,10,1825,182.5,0.780662303315
90,9,1470,163.333333333,0.776020936556
91,13,2320,178.461538462,0.762307237172
92,13,2020,155.384615385,0.749966041502
93,10,2075,207.5,0.77682681256
94,15,2715,181.0,0.827787072221
95,2,365,182.5,0.768188241636
96,14,2380,170.0,0.789705418767
97,15,3115,207.666666667,0.794193007275
98,13,3000,230.769230769,0.699720671298
99,12,2450,204.166666667,0.773339751977
100,12,1920,160.0,0.796093748594
