epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,2,290,145.0,1.71706778932
2,17,1485,87.3529411765,1.24992705411
3,10,2130,213.0,1.1348764916
4,15,1730,115.333333333,1.13813302383
5,11,1360,123.636363636,0.913667431399
6,17,2090,122.941176471,0.958138890844
7,9,2425,269.444444444,0.863395076925
8,1,150,150.0,0.857535473546
9,10,1390,139.0,0.806816288624
10,10,1670,167.0,0.809619108094
11,4,540,135.0,0.848952110717
12,8,1695,211.875,0.808134298557
13,6,805,134.166666667,0.864159070309
14,11,1700,154.545454545,0.836451839628
15,7,905,129.285714286,0.783729341943
16,7,955,136.428571429,0.760730258273
17,9,1480,164.444444444,0.835079809884
18,4,655,163.75,0.752654524595
19,5,860,172.0,0.755773892105
20,20,2255,112.75,0.783420403488
21,1,60,60.0,0.811338312104
22,19,2055,108.157894737,0.755614891378
23,18,1720,95.5555555556,0.711824251562
24,12,1815,151.25,0.75099707461
25,15,1975,131.666666667,0.746346323481
26,21,2065,98.3333333333,0.748244444551
27,19,1750,92.1052631579,0.760835818481
28,11,1160,105.454545455,0.775588562442
29,11,1745,158.636363636,0.705587590365
30,17,1920,112.941176471,0.738508825647
31,5,860,172.0,0.773225571262
32,10,1235,123.5,0.781212127628
33,18,2250,125.0,0.711025907844
34,15,1495,99.6666666667,0.711532419743
35,17,2415,142.058823529,0.749211428203
36,5,635,127.0,0.763140743934
37,25,1985,79.4,0.74820234403
38,18,1885,104.722222222,0.780729131717
39,10,930,93.0,0.752145735156
40,12,2250,187.5,0.734413051484
41,20,2365,118.25,0.790129387425
42,12,2415,201.25,0.720748811057
43,15,2445,163.0,0.798860372854
44,19,2210,116.315789474,0.769951951923
45,15,2315,154.333333333,0.744675138872
46,16,2175,135.9375,0.785876552351
47,18,2410,133.888888889,0.829534501983
48,16,2260,141.25,0.785336737158
49,22,2040,92.7272727273,0.707724229544
50,15,2330,155.333333333,0.752496942924
51,1,250,250.0,0.781737089604
52,19,2340,123.157894737,0.733121555569
53,10,1620,162.0,0.756547812801
54,11,2220,201.818181818,0.685625007497
55,11,1535,139.545454545,0.780012352122
56,13,3355,258.076923077,0.748596439455
57,15,2065,137.666666667,0.723413578076
58,16,1615,100.9375,0.793604254294
59,19,2080,109.473684211,0.733941506427
60,10,3530,353.0,0.747635489637
61,17,2385,140.294117647,0.779880944295
62,14,2215,158.214285714,0.735605351329
63,17,1980,116.470588235,0.73663403729
64,16,2350,146.875,0.735132805426
65,18,2340,130.0,0.727159218397
66,24,2160,90.0,0.730557163581
67,9,1000,111.111111111,0.732707672585
68,12,2250,187.5,0.762552462826
69,17,2380,140.0,0.738446088275
70,21,2250,107.142857143,0.743673334187
71,6,700,116.666666667,0.762454358898
72,22,2155,97.9545454545,0.739281433532
73,14,2055,146.785714286,0.722063594004
74,13,2510,193.076923077,0.713412343496
75,9,2565,285.0,0.697415511059
76,17,2410,141.764705882,0.80415391475
77,18,1865,103.611111111,0.770394126624
78,20,2155,107.75,0.718032859964
79,14,2515,179.642857143,0.782323149303
80,1,20,20.0,0.731236687005
81,15,1000,66.6666666667,0.766912390534
82,12,2150,179.166666667,0.763412769781
83,2,300,150.0,0.703651588792
84,12,2275,189.583333333,0.766387138441
85,1,140,140.0,0.762271848703
86,17,2565,150.882352941,0.747999122078
87,15,2925,195.0,0.72059769012
88,15,2735,182.333333333,0.774147950122
89,13,1850,142.307692308,0.755736655779
90,14,2645,188.928571429,0.780631887708
91,16,2575,160.9375,0.770923711453
92,15,2600,173.333333333,0.77725803935
93,15,2345,156.333333333,0.768943299688
94,9,1155,128.333333333,0.747977456069
95,17,2840,167.058823529,0.758454286316
96,12,2680,223.333333333,0.692912247097
97,15,2570,171.333333333,0.743756936565
98,14,2835,202.5,0.772231099419
99,14,2565,183.214285714,0.712225524504
100,17,2200,129.411764706,0.75227161116
