epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,20,15520,776.0,2.31413133459
2,21,15440,735.238095238,1.82772915271
3,20,14800,740.0,1.57630693167
4,18,13000,722.222222222,1.58953463024
5,18,9720,540.0,1.44942708815
6,19,9760,513.684210526,1.40681787015
7,18,13060,725.555555556,1.25115554781
8,22,10940,497.272727273,1.26890922872
9,14,10160,725.714285714,1.18456400673
10,18,14940,830.0,1.23606027594
11,19,9940,523.157894737,1.43415630616
12,17,10660,627.058823529,1.15205800944
13,19,16380,862.105263158,1.18390306013
14,16,12080,755.0,1.20727375619
15,14,8280,591.428571429,1.0992675118
16,20,12880,644.0,1.20623763625
17,15,11720,781.333333333,1.11720514228
18,19,14620,769.473684211,1.13264385578
19,15,10400,693.333333333,1.12353945162
20,14,8400,600.0,1.14456646077
21,13,8480,652.307692308,1.15348744924
22,15,10980,732.0,1.04230711889
23,19,13900,731.578947368,1.06817228929
24,16,14360,897.5,1.11088770485
25,15,10800,720.0,0.979993322492
26,16,11340,708.75,1.01928008085
27,20,20680,1034.0,0.938517165864
28,19,21100,1110.52631579,0.969354835302
29,14,6540,467.142857143,0.960170622915
30,20,28390,1419.5,0.922894479763
31,21,26040,1240.0,0.910206535766
32,18,13220,734.444444444,0.934388056928
33,21,26010,1238.57142857,0.930754230283
34,16,11680,730.0,0.817237125821
35,21,21080,1003.80952381,0.956316018216
36,17,16020,942.352941176,0.922479264252
37,18,22800,1266.66666667,0.870238395855
38,20,23100,1155.0,0.939108784646
39,16,18300,1143.75,0.918115003938
40,20,38220,1911.0,0.91708273354
41,19,24340,1281.05263158,0.930588840526
42,20,25980,1299.0,0.895391616989
43,20,25480,1274.0,0.901550240554
44,17,14140,831.764705882,0.930531102074
45,19,20420,1074.73684211,0.952064372143
46,21,18720,891.428571429,0.880930985808
47,22,40190,1826.81818182,0.921253184853
48,24,57590,2399.58333333,0.93982323857
49,17,23100,1358.82352941,0.892849772908
50,19,42020,2211.57894737,0.939060735758
51,18,27860,1547.77777778,0.946177952383
52,15,15080,1005.33333333,0.978196391612
53,19,30940,1628.42105263,0.96508399385
54,25,64780,2591.2,0.958495717915
55,24,63290,2637.08333333,1.0023689073
56,23,36280,1577.39130435,1.00083990437
57,21,45470,2165.23809524,1.02340388414
58,22,55010,2500.45454545,0.987779075177
59,23,50790,2208.26086957,0.99237714096
60,23,55000,2391.30434783,1.01478997684
61,25,74390,2975.6,1.00925810139
62,22,43960,1998.18181818,1.00891485956
63,24,75050,3127.08333333,0.997483177129
64,23,66580,2894.7826087,1.07525699527
65,21,50570,2408.0952381,1.09141020984
66,26,87140,3351.53846154,1.06896424516
67,26,88940,3420.76923077,1.09080256432
68,23,66480,2890.43478261,1.09437797521
69,24,81040,3376.66666667,1.06747371931
70,25,75040,3001.6,1.08055502712
71,24,82420,3434.16666667,1.10955354917
72,22,62680,2849.09090909,1.00178375429
73,24,78420,3267.5,1.21940618895
74,24,69240,2885.0,1.11952095297
75,25,75920,3036.8,1.18164216754
76,23,71810,3122.17391304,1.18194176042
77,26,82430,3170.38461538,1.15852453994
78,26,83650,3217.30769231,1.22666825573
79,22,67090,3049.54545455,1.18012738452
80,18,59060,3281.11111111,1.24385132446
81,22,67030,3046.81818182,1.21484818913
82,24,75850,3160.41666667,1.2583629942
83,25,80350,3214.0,1.24021147186
84,25,86590,3463.6,1.21183849314
85,23,70710,3074.34782609,1.15829591473
86,21,67690,3223.33333333,1.23011758273
87,22,70330,3196.81818182,1.27228937225
88,23,72080,3133.91304348,1.34120469264
89,24,75400,3141.66666667,1.34040401697
90,24,59820,2492.5,1.30609031866
91,24,70100,2920.83333333,1.22387549842
92,26,80150,3082.69230769,1.34465713479
93,24,81050,3377.08333333,1.30447542776
94,22,68090,3095.0,1.33832169589
95,24,79100,3295.83333333,1.38378603892
96,26,85500,3288.46153846,1.25899914985
97,24,78110,3254.58333333,1.31717139404
98,24,78190,3257.91666667,1.29745761511
99,21,69840,3325.71428571,1.22921795804
100,20,67640,3382.0,1.29060648684
