epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,21,14120,672.380952381,1.74988564012
2,22,11660,530.0,1.51496648198
3,16,13680,855.0,1.28475624445
4,21,16020,762.857142857,1.31255078437
5,18,7520,417.777777778,1.26552935283
6,20,7880,394.0,1.21431573833
7,19,13460,708.421052632,1.21229392038
8,20,13180,659.0,1.1922842311
9,20,15380,769.0,1.22463371526
10,21,13780,656.19047619,1.16187081861
11,14,11180,798.571428571,1.16634343837
12,17,11800,694.117647059,1.21011066348
13,15,11840,789.333333333,1.17275560737
14,20,12780,639.0,1.25115504561
15,21,13640,649.523809524,1.21465715878
16,17,13760,809.411764706,1.18463419259
17,18,14440,802.222222222,1.19986768536
18,19,11140,586.315789474,1.24741498915
19,19,14300,752.631578947,1.20745099784
20,17,12120,712.941176471,1.11619995011
21,18,20640,1146.66666667,1.21799770423
22,20,14780,739.0,1.18138387336
23,21,15600,742.857142857,1.22723030041
24,20,19700,985.0,1.16128706852
25,16,13480,842.5,1.04526301211
26,13,12560,966.153846154,1.24891140997
27,18,20440,1135.55555556,1.15877996632
28,14,12920,922.857142857,1.0556664098
29,15,13220,881.333333333,1.13768340783
30,21,18720,891.428571429,1.11838323161
31,18,9900,550.0,1.11820101954
32,18,17460,970.0,1.10139371109
33,15,14360,957.333333333,1.17486127746
34,17,13580,798.823529412,1.1175864349
35,17,14120,830.588235294,1.04387714827
36,19,16740,881.052631579,1.01705581717
37,17,11740,690.588235294,1.10049767528
38,15,15040,1002.66666667,1.09000078109
39,18,14620,812.222222222,1.07140626443
40,14,10420,744.285714286,1.04822183874
41,14,15700,1121.42857143,1.01149479313
42,20,11420,571.0,1.12280960306
43,15,14360,957.333333333,1.10174870105
44,17,16080,945.882352941,1.1428166673
45,15,14440,962.666666667,1.08032696505
46,12,13940,1161.66666667,1.11415763807
47,19,8840,465.263157895,0.985970352106
48,17,17160,1009.41176471,1.04818089102
49,17,13360,785.882352941,1.10806558099
50,15,10420,694.666666667,1.06725814303
51,16,14500,906.25,1.12960904839
52,19,17640,928.421052632,1.11000838652
53,13,13160,1012.30769231,1.07328858132
54,14,13260,947.142857143,1.10147489576
55,17,16280,957.647058824,1.18007379971
56,15,15560,1037.33333333,1.0755633236
57,21,17760,845.714285714,1.08426685456
58,16,17640,1102.5,1.11049519911
59,19,18440,970.526315789,1.1099010286
60,19,21020,1106.31578947,1.19306137845
61,14,12320,880.0,1.15469690017
62,15,16020,1068.0,1.16646459758
63,20,26500,1325.0,1.08790951475
64,18,18580,1032.22222222,1.11558034598
65,19,20780,1093.68421053,1.14744838162
66,13,17260,1327.69230769,1.18646027056
67,23,21660,941.739130435,1.11364625617
68,20,24200,1210.0,1.13143554953
69,20,18140,907.0,1.16208085592
70,20,33680,1684.0,1.18811482435
71,16,13360,835.0,1.20633452984
72,20,29720,1486.0,1.13919361227
73,17,21920,1289.41176471,1.17209272863
74,21,36480,1737.14285714,1.12616887134
75,19,21560,1134.73684211,1.17623629771
76,17,40360,2374.11764706,1.2251391355
77,16,22600,1412.5,1.1663660149
78,19,35450,1865.78947368,1.13489142383
79,16,23280,1455.0,1.21671384736
80,19,35740,1881.05263158,1.19478101015
81,22,34380,1562.72727273,1.19401939931
82,20,28680,1434.0,1.19433968149
83,19,36910,1942.63157895,1.20440396482
84,16,38600,2412.5,1.19868260305
85,20,49730,2486.5,1.20838165608
86,17,27110,1594.70588235,1.18557756509
87,21,43600,2076.19047619,1.28097257499
88,17,31360,1844.70588235,1.1965748038
89,21,39760,1893.33333333,1.20413153288
90,18,35940,1996.66666667,1.26725771995
91,20,38280,1914.0,1.26408008662
92,22,48570,2207.72727273,1.2713631085
93,22,52590,2390.45454545,1.28356558405
94,19,60050,3160.52631579,1.3011828104
95,18,48900,2716.66666667,1.2782957255
96,22,65920,2996.36363636,1.27074314186
97,21,55170,2627.14285714,1.34844601071
98,19,54520,2869.47368421,1.34996655897
99,20,74980,3749.0,1.33258184218
100,21,59940,2854.28571429,1.33284958201
