mean_loss,epsilon
0.101510427892,0.9992701
0.122067436576,0.998893
0.0961458459496,0.997975
0.0983571112156,0.9971614
0.0995242744684,0.9951526
0.107058428228,0.9943138
0.111186750233,0.9937603
0.111291870475,0.9929413
0.118971407413,0.991342
0.124275863171,0.9900622
0.122694075108,0.9892594
0.121486246586,0.9879607
0.124054178596,0.98731
0.123977430165,0.9867529
0.123254947364,0.9859654
0.123460143805,0.985591
0.123694084585,0.9850798
0.12396119535,0.984448000001
0.126036405563,0.983448100001
0.126920416951,0.982976500001
0.126437053084,0.981984700001
0.122401066124,0.981315100001
0.121813811362,0.980824600001
0.125299394131,0.980502400001
0.125280484557,0.979555600001
0.126146286726,0.979013800001
0.126509606838,0.978720400001
0.125450089574,0.976861900001
0.129673972726,0.975925000001
0.128939270973,0.975314800001
0.128042072058,0.974376100001
0.129136711359,0.972552700001
0.128340512514,0.971704000001
0.131551831961,0.971005600001
0.128728076816,0.970381000001
0.134447425604,0.970002100001
0.132833868265,0.969352300001
0.132189467549,0.968292100001
0.132051244378,0.967458700001
0.130381673574,0.966205900001
0.127652257681,0.965059300001
0.124304950237,0.964598500001
0.123715184629,0.963356500001
0.125136345625,0.962373700001
0.126931414008,0.961523200001
0.122819714248,0.959205700001
0.123230978847,0.958382200001
0.121296301484,0.957159100001
0.126601204276,0.956548900001
0.124438755214,0.955496800001
0.117813691497,0.955140400001
0.124651812017,0.954211600002
0.12519069016,0.953580700002
0.121256157756,0.952966900002
0.123467601836,0.951964300002
0.127443775535,0.951391900002
0.125363245606,0.950624200002
0.12418628484,0.949327300002
0.124905318022,0.948868300002
0.123753204942,0.947946700002
0.122568465769,0.947496700002
0.122245311737,0.946388800002
0.121291607618,0.946023400002
0.121832132339,0.945166600002
0.121960029006,0.944469100002
0.122452057898,0.943770700002
0.124178975821,0.942352300002
0.123232088983,0.941279500002
0.120462462306,0.940058200002
0.124395124614,0.939191500002
0.122509352863,0.938598400002
0.119473479688,0.937630000002
0.116946674883,0.937045900002
0.122058004141,0.936350200002
0.121099606156,0.934497100002
0.120190620422,0.933913900002
0.118671663105,0.933386500002
0.120132565498,0.932633200002
0.11895891279,0.931468600002
0.117376171052,0.931046500002
0.117067575455,0.930220300002
0.118105918169,0.928867600002
0.12003454566,0.928156600002
0.115517370403,0.927689500002
0.119509585202,0.926480800002
