mean_loss,epsilon
0.378888309002,0.9997282
0.366265654564,0.9993907
0.300614088774,0.9990388
0.245516970754,0.9986725
0.226219505072,0.9982927
0.201151058078,0.9979174
0.194602161646,0.9975835
0.174154639244,0.997237
0.171806871891,0.9968617
0.156224712729,0.9964954
0.151166543365,0.9962227
0.158834889531,0.9958753
0.15493029356,0.995518
0.145039513707,0.9950815
0.142752841115,0.9947215
0.140045434237,0.9943579
0.139896452427,0.9939826
0.144912391901,0.9936082
0.141118898988,0.9932329
0.139490231872,0.9928576
0.134881332517,0.9924688
0.129128620028,0.992089
0.13439129293,0.99181
0.136305823922,0.9914257
0.135096132755,0.9910891
0.136841610074,0.9907597
0.139962255955,0.9904357
0.134897992015,0.9900775
0.135106503963,0.9896977
0.129923343658,0.9893269
0.131788283587,0.9890452
0.135481745005,0.9886501
0.138079568744,0.9882658
0.135703355074,0.987877
0.132788136601,0.9875107
0.127307534218,0.9871309
0.131558403373,0.9868114
0.128658279777,0.9864451
0.128105506301,0.9860608
0.129800364375,0.9856945
0.131178185344,0.9853372
0.129146829247,0.9848413
0.13000318408,0.984475000001
0.12736018002,0.984142000001
0.124165400863,0.983784700001
0.130863770843,0.983420200001
0.132899805903,0.983080900001
0.126184940338,0.982705600001
0.126858726144,0.982369000001
0.126669660211,0.981974800001
0.126156821847,0.981466300001
0.123607963324,0.981100000001
0.126241639256,0.980724700001
0.119620107114,0.980340400001
0.122754275799,0.979853500001
0.12350063771,0.979504300001
0.124393984675,0.979167700001
0.122886858881,0.978796900001
0.118759974837,0.978448600001
0.117062814534,0.978175900001
0.120819710195,0.977819500001
0.122414790094,0.977448700001
0.120122179389,0.977064400001
0.123768039048,0.976689100001
0.119397304952,0.976338100001
0.12173769623,0.975967300001
0.121679663658,0.975679300001
0.116709977388,0.975304000001
0.12101777643,0.975000700001
0.115103766322,0.974625400001
0.117061838508,0.974284300001
0.115560911596,0.974001700001
0.118614144623,0.973626400001
0.12249776721,0.973348300001
0.119713403285,0.972942400001
0.119917057455,0.972598600001
0.121358573437,0.972227800001
0.118620105088,0.971350300001
0.116966277361,0.970966000001
0.118773348629,0.970550200001
0.123497992754,0.970165900001
